title,url,content,subject,sub-subject
Sucessão Ecológica,https://resumos.mesalva.com/sucessao-ecologica/,"Mudanças em uma comunidade podem levar ao favorecimento da instalação de uma nova espécie e ao desaparecimento de espécies pré-existentes. Ao longo do tempo, uma comunidade pode tornar-se estável (comunidade clímax), autorregulada. A sequência de estágios de desenvolvimento de uma comunidade é denominada sucessão ecológica. Quando uma comunidade se estabelece em um ambiente previamente desabitado, chamamos de sucessão ecológica primária; quando uma comunidade se estabelece em um ambiente onde costumava existir vida, dizemos que ali ocorreu uma sucessão ecológica secundária.
A sucessão não é um processo sazonal, mas sim dirigido e contínuo. Nela, os próprios organismos modificam o ambiente e o “término” se dá com uma comunidade em equilíbrio com o meio, que não sofre mais alterações em sua estrutura, desde que as condições macroclimáticas não se alterem.
As espécies que iniciam o processo de sucessão são chamadas de espécies pioneiras e constituem uma comunidade chamada de ecese. Essa geralmente se estabelece em rochas e conta com a presença de líquens e musgos, que, juntos com o intemperismo, começam a produzir solo. A seguir, temos as comunidades serais que alteram o ambiente, recrutam novas espécies e se sucedem até o estabelecimento da comunidade clímax.
Alguns conceitos sobre sucessões ecológicas:
► Espécies pioneiras: iniciam o processo de sucessão;
► Ecese: comunidade formada pelas espécies pioneiras;
► Homeostase: processo de autorregulação através do qual os sistemas biológicos tentam manter um equilíbrio ou estabilidade, enquanto se ajustam às mudanças de condições ambientais para uma ótima sobrevivência.
É importante lembrar que ocorrem mudanças no perfil da comunidade ao longo dos estágios de sucessão. A composição de espécies muda rapidamente no início e mais lentamente nos estágios intermediários e é mantida aproximadamente constante no clímax. A diversidade de espécies é inicialmente baixa e há predomínio de autótrofos. Ocorre aumento na diversidade e no número de heterótrofos ao longo da sucessão. A diversidade é estável no clímax, já que há maior número de espécies. Já em comunidades mais simples, há menos número de espécies e, assim, poucas opções alimentares, o que torna essas comunidades mais suscetíveis ao desaparecimento de uma espécie, sendo mais instáveis. Às vezes, a diversidade aumenta ao longo da sucessão e declina no clímax. A biomassa aumenta ao longo da sucessão e a teia alimentar (tamanho e complexidade) torna-se mais complexa.",Biologia,sucessao-ecologica
Relações Ecológicas,https://resumos.mesalva.com/relacoes-ecologicas-fazendo-amiguinhos/," As populações dentro de uma comunidade interagem entre si e essa interação pode ser entre indivíduos da mesma espécie em uma população (relações intraespecíficas) ou entre indivíduos de populações diferentes (relações interespecíficas). Essas interações podem ser harmônicas, em que nenhum dos indivíduos envolvidos se prejudica, ou desarmônicas, em que pelo menos um dos indivíduos é prejudicado. 
Interação positiva vantagens > desvantagens
→  sobrevivência/reprodução → pops + natalidade e/ou – mortalidade
Interações negativas desvantagens>vantagens ou essas inexistem
→ sobrevivência/reprodução → – natalidade e/ou + mortalidade.
► Sociedade: cooperação entre indivíduos da mesma espécie com divisão de trabalho (anatomicamente diferentes – separados). Nesses grupos, as diferentes funções podem ser exercidas por indivíduos morfologicamente distintos: falamos em sociedades heteromorfas. Em outras sociedades, apesar de haver divisão de trabalho, os indivíduos não são morfologicamente diferenciados para a função que exercem: são as sociedades isomorfas. Ex: formigas e abelhas.
► Colônia: associação entre indivíduos da mesma espécie anatomicamente unidos entre si. Também podem ser heteromorfas ou isomorfas. A caravela (Physalia sp.) é um cnidário colonial, cujos indivíduos são especializados para a flutuação, reprodução e defesa.
► Canibalismo: um indivíduo se alimenta de outro da mesma população. Exemplo: as viúvas negras e os louva-deus, em que, após a cópula, as fêmeas devoram os machos.
► Competição: disputa por recursos não disponíveis em quantidade suficiente para todos. Quando falamos em recurso, estamos tratando daquilo que, após o momento que eu uso, torna-se indisponível para os demais indivíduos, tratando-se, então, de luz para plantas, de água para animais do deserto ou, até mesmo, parceiros sexuais, no caso da ave joão-de-barro.
► Mutualismo: os participantes se beneficiam e mantêm relação de dependência. O termo simbiose tem sido equivocadamente utilizado como sinônimo de mutualismo. Simbiose refere-se a qualquer associação permanente entre indivíduos de espécies diferentes, seja ela uma interação positiva ou negativa. Assim, podemos considerar três tipos bem definidos de simbiose: o parasitismo, o comensalismo e o próprio mutualismo. A utilização do termo simbiose tem sido ampliada atualmente, usada em qualquer tipo de relação interespecífica. Ex: líquens (uma associação mutualística entre algas e fungos);
► Protocooperação: organismos podem viver de modo independente, mas se beneficiam associados. Ex.: ave palito e crocodilo, caranguejo eremita e anêmona-do-mar.
► Inquilinismo: indivíduo se protege ao associar-se com outro, sem causar prejuízo. Ex: bromélias e orquídeas (no caso dessas plantas, podemos chamar também de epifitismo!)
► Comensalismo: semelhante ao anterior, a diferença está no objetivo – a associação é em busca de alimento (forrageio). A classificação das interações ecológicas pode variar muito. Em algumas, o comensalismo inclui o inquilinismo, que deixa de ser uma das categorias. Com o mutualismo e a protocooperação pode acontecer algo semelhante: o mutualismo pode incluir a protocooperação, que deixa de ser uma categoria válida. Ex.: tubarão e rêmora.
► Forésia: é a associação entre indivíduos de espécies diferentes (relação ecológica interespecífica), na qual um transporta o outro sem se prejudicarem. A forésia também pode ser definida como um caso específico do comensalismo.
 ►  Amensalismo (antibiose): secreção de substâncias que inibem o crescimento de outras populações. Exemplo: o Pinus ellioti;
► Predatismo: captura de indivíduo de espécie diferente para alimentação. Exemplo: lebres e linces. Nesse caso. também podemos falar de herbivorismo, onde os vegetais são comidos pelas espécies, e também em pastejo, quando apenas partes das plantas são consumidas e o organismo mantém-se vivo.
► Parasitismo: o parasita vive no corpo de um indivíduo de outra espécie, o hospedeiro, do qual retira seu alimento. Podem ser ectoparasitas (parasitam a superfície externa – carrapatos) ou endoparasitas (parasitam outro organismo internamente, visceralmente – lombrigas);
► Competição: duas (ou mais) populações com nichos ecológicos semelhantes disputam por recursos do ambiente. Isso acontece geralmente quando ocorre sobreposição de nichos ecológicos.",Biologia,relacoes-ecologicas-fazendo-amiguinhos
Biomas: Grandes Ecossistemas Terrestres,https://resumos.mesalva.com/biomas-grandes-ecossistemas-terrestres/,"Os biomas são grandes ecossistemas caracterizados principalmente pela vegetação que possuem. Os fatores que definem onde se desenvolve determinado bioma são, principalmente: a temperatura, a umidade e o tipo de solo. Temperatura é um fator que varia conforme a latitude e a altitude. Quanto maior a latitude ou altitude, menor a temperatura. Desse modo, encontramos vegetação de regiões frias próximas aos pólos e em elevadas altitudes. A definição é dependente do espaço, assim, podemos encontrar biomas ao redor do globo, na América do Sul e também dentro do Brasil. A definição e delimitação dos biomas é algo importante, pois serve de base para aplicação e formação de políticas públicas em relação à diversidade brasileira.
Para nos organizarmos e aprendermos sobre essas formações que, além de importantes, são MUITO bonitas, nessa apostila iremos tratar de biomas em um contexto mais global, sendo eles: tundra, floresta boreal, floresta decídua, floresta temperada pluvial, floresta tropical, campos e desertos, e também de biomas brasileiros, como a amazônia, o cerrado, a caatinga, a mata atlântica, o pantanal e o pampa. Além disso, ao final, vamos discutir os ecossistemas aquáticos.",Biologia,biomas-grandes-ecossistemas-terrestres
Biomas do Mundo,https://resumos.mesalva.com/biomas-mundo/,"A tundra é um bioma típico do hemisfério norte, com clima frio e seco. A região apresenta apenas três meses mais quentes durante o ano, nos quais a temperatura máxima não ultrapassa os 10oC. A precipitação é baixa, geralmente na forma de neve. O ecossistema apresenta degelo no verão, quando são formados grandes brejos. Suas plantas são predominantemente herbáceas, como o capim e o junco. Não existem árvores na tundra. Os principais representantes animais são as renas, lemingues, raposas, lebres, e os lobos árticos, além dos insetos e das aves migratórias. Diversos representantes da fauna dessas regiões frias possuem adaptações que evitam a perda de calor do corpo, como: diminuição das extremidades corporais, pelagem desenvolvida, entre outros.
Ao sul da tundra, ainda no hemisfério norte, está a Floresta Boreal (Taiga ou Floresta de Coníferas), que apresenta climas frios com invernos rigorosos. As principais plantas são as coníferas (grupo de gimnospermas ao qual pertencem os pinheiros). Elas possuem adaptações importantes para as condições ambientais locais, como folhas com cutícula grossa e forma acicular (de agulha), que diminuem a perda de água. Seus troncos possuem grossas camadas de cortiça, que ajudam a proteger os tecidos internos do frio, pois atuam como isolante térmico. Em função de as árvores não perderem todas as folhas em uma só época, dizemos que essas plantas são perenifólias (com folhas duradouras). O solo é raso, coberto por espessa camada de folhas e ramos mortos em decomposição. Os principais representantes animais são: lobos, ursos, lebres, alces e cervos, ou, então, as aves da taiga que migram para o sul nos meses de inverno.
As Florestas Decíduas (Florestas temperadas sazonais ou Caducifólias) estão situadas em regiões de clima temperado (com as quatro estações bem definidas). Este ecossistema possui animais e vegetação adaptados às diferentes variações climáticas. Durante o inverno, alguns animais hibernam ou emigram e as árvores perdem suas folhas, motivo pelo qual são chamadas de decíduas (deciduous = que cai) ou caducifólias (caducus = que cai). O solo é profundo, rico em matéria orgânica derivada principalmente da queda e decomposição de folhas, frutos e troncos. As árvores apresentam raízes profundas, ao contrário das que compõem a floresta boreal, com faias, bordos, carvalhos e bétulas. A fauna é composta por javalis, esquilos, leões da montanha, entre outros.
A Floresta temperada pluvial difere da sazonal por não apresentar queda das folhas no inverno (folhas perenifólias) e por ter árvores muito altas. É nesse tipo de local que encontramos as sequoias, as árvores mais altas do mundo (coníferas que chegam a 100 m de altura). Florestas de sequoias ocorrem no noroeste da América do Norte. Também podem ocorrer no extremo sul do Chile, na Nova Zelândia, na Tasmânia e na costa leste da Austrália (onde há predomínio de eucaliptos de grande porte). O clima é úmido, com invernos amenos e chuvosos. A diversidade de espécies é baixa se comparada à floresta temperada sazonal.
As florestas tropicais (Perenifólias ou Florestas Tropicais Pluviais) estão situadas na região equatorial, onde as temperaturas são elevadas. Estas regiões costumam apresentar altos índices de precipitação e temperaturas elevadas. A vegetação é abundante, de crescimento rápido e “sempre verde” (com folhas perenes). As folhas são geralmente grandes, com extremidade afilada em goteira e superfície lisa, o que facilita o escoamento de água. Sobre as árvores, existem trepadeiras, cipós e epífitas, como orquídeas, samambaias e bromélias. Este é o bioma com maior diversidade de seres vivos da Terra. Próximo ao solo há pouca vegetação, pois pouca luz chega até essa região. Além disso, o solo é pobre em nutrientes, pois os minerais – oriundos da decomposição das partes vegetais que caem ao chão – são rapidamente absorvidos pela vegetação. É importante lembrar que a decomposição é um processo altamente favorecido pelas altas temperaturas e umidade locais. As raízes são, geralmente, pouco profundas e, por isso, são facilmente derrubadas nos desmatamentos. A fauna é rica: podemos encontrar macacos, onças, capivaras, cotias, répteis, aves, invertebrados, entre outros.
O bioma campo é composto por formações abertas em ambientes de baixa pluviosidade. A vegetação dominante é formada por plantas herbáceas e árvores de pequeno porte. Existem alguns tipos básicos de campo que estudaremos a seguir.
► Savanas: formações abertas, encontradas em regiões tropicais e subtropicais nas quais a pluviosidade é geralmente baixa para o desenvolvimento de florestas e que estão sujeitas a períodos de seca intensa. O solo é pobre em nutrientes e a vegetação é composta por gramíneas, arbustos e árvores, como ocorre na Caatinga e nos Campos Cerrados brasileiros. A vegetação pode ser decídua. Quando a vegetação arbórea é mais densa, fala-se em floresta tropical sazonal, que ocorre em áreas onde a precipitação é maior que nas savanas. A fauna das savanas inclui grandes mamíferos, muitos pássaros, répteis e insetos. O ambiente seco não favorece a presença de uma grande biodiversidade de anfíbios.
► Estepes: há predomínio de gramíneas. Estas regiões estão sujeitas à seca, como os Pampas do sul do Brasil.
Os desertos são regiões de baixa pluviosidade e baixa umidade do ar. Durante o dia, as temperaturas são altas, enquanto à noite, muitas vezes, são extremamente baixas. A vegetação é composta basicamente por poucas gramíneas e plantas arbustivas (cactos) que apresentam xeromorfismos, ou seja, adaptações ao ambiente desértico. Alguns animais que sobrevivem às condições desérticas são escorpiões, lacraias, lagartos e serpentes.",Biologia,biomas-mundo
Biomas Brasileiros,https://resumos.mesalva.com/biomas-brasileiros/,"Segundo o IBGE, o Brasil é formado por seis biomas de características distintas: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa e Pantanal. Cada um desses ambientes abriga diferentes tipos de vegetação e de fauna.
O Pampa, considerado um campo “limpo” (na maior parte da extensão) devido ao predomínio de gramíneas, com raros arbustos e árvores, é um campo relictual, visto que a floresta está em expansão em sua direção, já que esse bioma não encontra-se no clímax. Ele ainda apresenta tal fisionomia principalmente pela agricultura e manejo de fogo utilizado pela pecuária. O solo é originalmente fértil, no entanto, por causa da sua má utilização, está dando sinais de arenização. Os animais que habitam esta região são predominantemente répteis, aves e mamíferos como as capivaras.Possui cerca de 35% da vegetação original, o restante é ocupado pela agricultura e pecuária. A descaracterização desse bioma vem sendo acelerada com a silvicultura de espécies exóticas, como o Eucalyptus sp.
A Amazônia (Floresta Tropical Pluvial) é a maior floresta tropical do mundo e cobre 49% do território brasileiro. Também apresenta a maior diversidade biológica. A temperatura média anual é de 28oC e a pluviosidade é muito alta. O solo é pobre em nutrientes, devido à degradação rápida da matéria orgânica e também à eficiente absorção pelas raízes das plantas dos nutrientes que resultam deste processo. Desta forma, a maior parte dos nutrientes está no corpo das plantas e não no solo. Alguns representantes vegetais são: cupuaçu, guaraná, seringueiras, palmeiras (açaí, tucumã). Fauna: macaco-prego, jacarés, araras, preguiças, tucanos… Apesar de possuir cerca de 80% da vegetação original remanescente, está ameaçada principalmente por causa do desmatamento para expansão da agricultura.
A Mata Atlântica (Floresta tropical) se estende do norte ao sul do país, através de montanhas e planícies litorâneas. Também é considerada uma floresta tropical pluvial do tipo costeira, apresentando muitas das características da Amazônia. A temperatura anual fica próxima dos 21oC. Os altos índices de precipitação deste bioma se devem, em parte, à cadeia costeira de montanhas. Ela atua como uma barreira ao vapor d’água que vem do oceano: ao atingir as montanhas, esse vapor sofre resfriamento e ocorre a condensação e a precipitação da água na forma de chuva. Assim, produz-se uma região úmida o suficiente para suportar essa densa mata com flora e fauna exuberantes. Apesar da vasta biodiversidade, atualmente está dividida em pequenos fragmentos, restando menos 23% da vegetação original (nas estimativas mais otimistas), enquanto outras apontam 8,5%. Suas ameaças estão no desmatamento, na ocupação não planejada e na agricultura.
O Cerrado, segundo maior bioma do Brasil, possui predomínio de gramíneas, com arbustos e árvores retorcidas de pequeno porte compondo a paisagem. O solo é pobre em nutrientes, porém possui uma grande riqueza em alumínio, o que torna o solo tóxico. A sazonalidade é marcada por períodos de seca intensa e de chuva de intensidade moderada. Por causa da seca intensa, ocorrem incêndios, porém as plantas possuem adaptações para esse fenômeno natural, como uma espessa camada de cortiça nos caules, raízes profundas e laterais. Mantendo cerca de 43% da vegetação original, sua maior ameaça está na agricultura e na pecuária. O solo pobre necessita de grande transformação para possibilitar essas práticas, alterando muito as características originais.
A caatinga, apesar de ser a região mais árida do país, não pode ser considerada um deserto, e sim um campo seco. A vegetação é xerófita, com cactos e árvores esbranquiçadas. Com cerca de 50% da vegetação original preservada, possui muitas espécies endêmicas de importância biológica. As principais ameaças são a agricultura e o desvio de recursos hídricos. A seca é intensificada com as práticas antrópicas.
O pantanal é a maior planície alagável do mundo. Na cheia, chega a ter 3⁄4 de sua área alagada. É um ecótono que recebe água de regiões adjacentes. A vegetação original chega a 83% e suas ameaças principais são a agricultura, a pecuária e o mau uso dos recursos hídricos, descaracterizando a área.",Biologia,biomas-brasileiros
Ecossistemas Aquáticos,https://resumos.mesalva.com/ecossistemas-aquaticos/,"O talassociclo compreende todos os ecossistemas de água salgada do globo terrestre. Eles cobrem 70% da superfície da Terra, constituindo o maior ambiente do planeta. Ele apresenta menor variação ambiental abiótica quando comparado ao ambiente terrestre.
Além dos oceanos, também temos lagos e rios como ecossistemas terrestres na terra. O limnociclo ou biociclo das águas doces é representado pelas águas lênticas (ou dormentes – de lagos) e lóticas (ou correntes – de rios). Os lagos são ambientes considerados de águas paradas, mas que podem apresentar movimentos verticais periódicos em suas massas de água superficiais e profundas.
Os ecossistemas aquáticos são representados pelos oceanos, rios (ecossistemas lóticos) e lagos (ecossistemas lênticos). Nesses ambientes, podemos classificar os organismos em: planctônicos, nectônicos e bentônicos. Os organismos planctônicos são seres microscópicos que são passivamente carregados pelas correntezas. Constituem esta comunidade o fitoplâncton (plâncton clorofilado) e o zooplâncton (plâncton não fotossintetizante). São caracterizados por organismos nectônicos os animais nadadores ativos que vivem na coluna de água. Já os bentônicos correspondem a um grupo de organismos que vivem em contato com o substrato do fundo, de forma séssil (fixa) ou de forma móvel (deslocando-se livremente, como os caranguejos).
Nos oceanos, é possível distinguir zonas principais em função da penetração de luz. São elas: zona fótica, zona disfótica e zona afótica.
A zona fótica é iluminada e rica em algas, que realizam fotossíntese, e em animais. O limite inferior dessa zona varia em função da turbidez da água. Em regiões de pequena turbidez, como em alto-mar, esta zona estende-se até cerca de 200 m de profundidade; a zona disfótica recebe luz difusa e pode chegar a 300 metros; a zona afótica é onde há ausência total de luz, o que não significa ausência de biodiversidade.
Outras características permitem classificar o oceano em três zonas: a zona litoral, a zona nerítica e a zona oceânica.
A zona litoral é a região que sofre a flutuação das marés. Corresponde a praias arenosas ou rochosas. Os animais que vivem nesta zona estão adaptados à exposição ao ar e à água; a zona nerítica é a região do mar situada sobre a plataforma continental. Pode chegar a 200m de profundidade e representa a zona de maior importância econômica, pois grande parte dos peixes usados na alimentação humana são encontrados nesta área; a zona oceânica corresponde ao mar aberto fora da plataforma continental. Nos mares, a temperatura dos oceanos varia horizontal e verticalmente, sempre devido a uma diferença na intensidade da radiação solar. A salinidade em oceanos abertos está por volta de 34 a 37% na superfície. As maiores diferenças se devem à evaporação da água nos trópicos e à fusão do gelo nas regiões polares. Além disso, a pressão hidrostática aumenta 1 atmosfera a cada dez metros de profundidade. Encontramos diferentes formas de vida perfeitamente adaptadas nos mais diversos ambientes marinhos.
Em regiões temperadas, a queda da temperatura atmosférica resfria a água superficial, o que a torna mais densa. Esta água afunda e a água mais profunda aflora na superfície e pode sofrer oxigenação durante esse processo. Isto é importante para a manutenção da biodiversidade de organismos aquáticos aeróbios (que utilizam oxigênio).
Os rios, ecossistemas lóticos, possuem constante movimento de águas, o que faz com que praticamente não exista plâncton. Nestes locais, existem pequenas algas e musgos aderidos à superfície das pedras. As correntezas dos rios determinam também um ambiente verticalmente mais homogêneo do que os lagos em termos de temperatura, oxigênio e nutrientes minerais.",Biologia,ecossistemas-aquaticos
A Crise da Biodiversidade e o Desmonte Ambiental,https://resumos.mesalva.com/crise-biodiversidade-desmonte-ambiental/,"A biodiversidade do nosso planeta vem sofrendo demais com com a forma como vivemos e utilizamos os recursos naturais. O sistema de produção demasiado e o consumismo desenfreado dos seres humanos têm causado sérios impactos à biodiversidade e à vida como conhecemos hoje. Usamos os recursos naturais do planeta como se eles fossem infinitos, mesmo sabendo que eles não são. Desmatamos milhares de hectares de áreas verdes para monocultura e criação de gado, sistema de produção que é um dos grandes responsáveis pelo desmonte ambiental do planeta; desperdiçamos água sem lembrar que ela pode acabar; usamos, desperdiçamos, não nos importamos. Precisamos urgentemente mudar o rumo que as coisas estão tomando no nosso planeta devido à nossa falta de senso de pertencimento à natureza.
Quando falamos da crise da biodiversidade e do desmonte ambiental, é importante pensar nos outros seres vivos que também são afetados pela trajetória que estamos trilhando. A natureza é fluida e dinâmica, sendo as extinções e mudanças no meio ambiente inatas nesse processo, resultantes das constantes modificações dos ecossistemas e da seleção adaptativa. O problema é que o ser humano interfere nessa dinâmica de forma drástica, acelerando muitos processos de extinção e mudanças em ecossistemas que, talvez, nem aconteceriam se não fosse por essa intervenção. O desmatamento, a caça e o aquecimento global são alguns exemplos. A introdução de espécies também.
Existem resistências às populações em um determinado ecossistema, de forma a controlar as densidades populacionais (predação, competição e parasitismo são exemplos de fatores de controle populacional). Ao introduzirmos uma espécie de outro ecossistema em um determinado ambiente, ela pode não sofrer a resistência do meio por não haver predadores ou competição por recursos. Se houver território e alimento disponível, esta espécie, provavelmente, terá sua densidade populacional favorecida, o que pode provocar sérios impactos ecológicos para as espécies nativas.
Mas não são apenas os fatores bióticos, como os citados acima, que contribuem para o desmonte ambiental. A poluição, a eutrofização e o lixo são fatores abióticos que também têm um papel importante nisso. A seguir, vamos falar desses e de outros problemas.",Biologia,crise-biodiversidade-desmonte-ambiental
Poluições,https://resumos.mesalva.com/poluicoes/,"A poluição sonora afeta a saúde mental (irritabilidade)
A poluição sonora afeta a saúde mental (irritabilidade) e, a longo prazo, provoca diminuição da audição e até surdez.
A poluição térmica consiste no aumento da temperatura da água, que provoca alteração no meio e pode causar doenças de origem fúngica e bacteriana em peixes e outros organismos, além de diminuir o teor de oxigênio dissolvido na água, o que pode causar morte de animais aeróbios. A poluição térmica pode ser causada por usinas elétricas e atômicas, que usam sistemas de resfriamento de reatores durante a geração de energia com água retirada (e, posteriormente, devolvida) de ambientes naturais. Quando esta água retorna aquecida ao ambiente natural, o problema se instala.
A poluição do ar consiste no aumento da quantidade de gás carbônico, na introdução de partículas que ficam em suspensão no ar e na introdução de outros gases poluentes, como o monóxido de carbono (CO), o dióxido de enxofre (SO2), o ozônio (O3), o dióxido de nitrogênio (NO2) e hidrocarbonetos, liberados por diversos agentes poluidores.
A poluição por elementos radioativos causa mutações genéticas que podem desencadear doenças como o câncer. Além disso, mutações que ocorrem nas células produtoras de gametas podem ser transmitidas ao longo das gerações. Ex.: Chernobyl, Goiânia e Japão.
A poluição por substâncias não biodegradáveis, ou seja, produtos que não sofrem decomposição (como as substâncias organocloradas e os metais pesados), faz com que esses produtos se acumulem nos tecidos dos organismos ao serem consumidos e vão se concentrando ao longo das cadeias alimentares, acarretando sérios problemas aos organismos. Ex.: DDT, metilmercúrio.
A poluição por derramamento de petróleo ocorre quando o petróleo derramado forma extensas manchas na camada superficial das águas e, com isso, bloqueia a passagem de luz, afetando a fotossíntese; também impede as trocas de gases entre a água e o ar. O petróleo se impregna na superfície dos corpos dos animais marinhos, matando-os por intoxicação. Se a impregnação ocorre nas brânquias, há morte por asfixia. As aves marinhas perdem a capacidade de voar e de realizar a termorregulação, morrendo em seguida ao contato com o óleo. Ex: Golfo do México – BP (2010).
A poluição por eutrofização ocorre em ambientes aquáticos pelo aumento excessivo de nutrientes na água, especialmente fosfatos e nitratos. Pode ser natural ou provocada por resíduos urbanos. A elevação da concentração destes nutrientes leva aos seguintes processos:
Os lixões a céu aberto são responsáveis pela intensa proliferação de insetos e outros animais que transmitem diversas doenças, além da contaminação dos lençóis freáticos. Algumas alternativas aos lixões são os aterros sanitários (o solo é preparado de modo a receber uma impermeabilização e impedir que o lixo o contamine), a incineração (usada em casos de lixo contaminado) e a compostagem (transforma parte do lixo orgânico em um composto que pode ser utilizado como fertilizante para o solo – coleta seletiva).",Biologia,poluicoes
Impactos Agrícolas,https://resumos.mesalva.com/impactos-agricolas/,"A agricultura moderna está baseada na monocultura. O padrão de produção de monocultura provoca impactos ambientais com a destruição das florestas e da biodiversidade genética, esgotamento e erosão dos solos e a contaminação dos recursos hídricos (eutrofização) e dos alimentos (agrotóxicos).
Os desmatamentos, as queimadas e o uso de substâncias não-biodegradáveis, na maior parte agrotóxicos, são algumas das práticas agrícolas associadas a esses tipos de impactos ambientais.
As espécies agrícolas transgênicas são desenvolvidas com a ideia de produzir mais e melhor. Assim, desenvolvem-se, em laboratórios de biotecnologia, variedades transgênicas resistentes às pragas, resistentes ao calor e frio, com tempo de amadurecimento mais lento, com maior resistência a herbicidas, e tudo isso que faz o lucro ser maior e as pessoas terem mais vontade de comprar. Atualmente, o uso de transgênicos na agricultura e na agroindústria está liberado no Brasil, muito embora ainda exista uma enorme discussão quanto aos estudos utilizados para a liberação das linhagens, bem como as pesquisas sobre as consequências sobre o meio ambiente e a saúde das pessoas. Dentre os principais riscos ambientais deste tipo de prática, está a possibilidade de ocorrer o escape do transgene para populações selvagens. Um transgene que dá resistência ao milho contra a larva de um inseto pode ser disseminado para populações de milho selvagem através da dispersão do pólen. Tal espécie na natureza poderia ter uma vantagem muito grande, extinguindo todas as espécies com as quais competir. Além disso, estão sendo criadas plantas transgênicas mais resistentes aos agrotóxicos, para que possam ser usados agrotóxicos mais potentes.
O patenteamento é uma das formas de proteção da propriedade intelectual mais difundidas. O titular de uma patente recebe do Estado um direito exclusivo, pelo qual pode impedir que terceiros façam uso de sua tecnologia patenteada. Muitas empresas estão lutando para patentear as sementes transgênicas produzidas por biotecnologia. A grande discussão é: se o pólen de uma semente geneticamente modificada fecunda uma planta crioula, o produto desse novo organismo também é de propriedade dessa empresa?
Devido à grave situação ambiental causada pelo desmatamento, o governo passou a incentivar o reflorestamento. Concomitante a isso, houve grande desenvolvimento da silvicultura, voltada para a produção de matéria- prima para as fábricas de papel, papelão, resinas, madeira aglomerada e móveis. Geralmente, o plantio de árvores é feito em terrenos desfavoráveis à agricultura, como encostas de vales e áreas de solos pobres, pedregosos e arenosos. As espécies preferidas para o reflorestamento têm sido o eucalipto, o Pinus eliotti e a acácia-negra, diferentes das que formavam matas originais, sendo consideradas exóticas.
Sob o ponto de vista econômico, o reflorestamento tem trazido bons resultados. O Pinus eliotti, por exemplo, cresce mais rapidamente que o pinheiro-do-paraná (Araucaria angustifolia) e sua madeira dá bons lucros aos produtores. No entanto, esse tipo de reflorestamento não restaura o antigo ambiente ecológico, rico em espécies vegetais e animais. Numa plantação de eucaliptos, por exemplo, não se ouve o canto de aves.",Biologia,impactos-agricolas
Categorias de Conservação,https://resumos.mesalva.com/categorias-conservacao/,"A União Internacional para a Conservação da Natureza e dos Recursos Naturais (IUCN) criou, em 1964, o maior catálogo sobre o estado de conservação de organismos vivos de todo o planeta: a Lista Vermelha de Espécies Ameaçadas (em inglês, IUCN Red List ou Red Data List). O objetivo é fornecer informações com base científica sobre o estado das espécies em um nível global; chamar a atenção do público para a magnitude e a importância da biodiversidade ameaçada; influenciar legislações e políticas nacionais e internacionais; e fornecer informações para orientar as ações para conservar a diversidade biológica.
As principais categorias, em ordem crescente de criticidade, são: pouco preocupante, quase ameaçada, vulnerável, em perigo, criticamente em perigo, extinto da natureza e extinto. Os critérios para a classificação envolvem a redução da população, fragmentação de habitats, distribuição restrita, além de análise quantitativa de risco de extinção.
Por exemplo…
O lobo-guará é um canídeo brasileiro que é encontrado, principalmente, no Cerrado e no Pampa, sendo classificado como Vulnerável e Criticamente em Perigo, respectivamente. Isso se dá através da análise do tempo de geração da espécie, a taxa de degradação do bioma, os atropelamentos e as doenças. A estimativa é de que 30% da população seja reduzida até 2034.",Biologia,categorias-conservacao
